support,itemsets
0.24966974900924702,"carnes_embutidas_defumadas,enlatados_conserva_vacuo,refrigerantes_sucos,verduras_hortalicas"
0.24966974900924702,"carnes_embutidas_defumadas,enlatados_conserva_vacuo,temperos_molhos,tuberculos"
0.24966974900924702,"carnes_embutidas_defumadas,doces_industrializados,enlatados_conserva_vacuo,queijos"
0.24966974900924702,"bebidas_alcoolicas,enlatados_conserva_vacuo,frutas,verduras_hortalicas"
0.24966974900924702,"bebidas_alcoolicas,carnes_resfriadas_congeladas,peixes_frutosdomar,temperos_molhos"
0.24966974900924702,"enlatados_conserva_vacuo,peixes_frutosdomar,tuberculos,verduras_hortalicas"
0.24966974900924702,"frango,frutas,peixes_frutosdomar"
0.24966974900924702,"frango,mercearia,peixes_frutosdomar"
0.24966974900924702,"carnes_resfriadas_congeladas,frango,queijos,tuberculos"
0.24966974900924702,"doces_industrializados,frutas,padaria,verduras_hortalicas"
0.24966974900924702,"bebidas_alcoolicas,frutas,matinais,tuberculos"
0.24966974900924702,"bebidas_alcoolicas,enlatados_conserva_vacuo,mercearia,temperos_molhos"
0.24834874504623514,"bebidas_alcoolicas,doces_industrializados,enlatados_conserva_vacuo,temperos_molhos"
0.24834874504623514,"carnes_resfriadas_congeladas,frango,temperos_molhos,tuberculos"
0.24834874504623514,"bebidas_alcoolicas,doces_industrializados,enlatados_conserva_vacuo,laticinios_sem_queijos"
0.24834874504623514,"bebidas_alcoolicas,laticinios_sem_queijos,matinais,mercearia"
0.24834874504623514,"carnes_embutidas_defumadas,enlatados_conserva_vacuo,laticinios_sem_queijos,temperos_molhos"
0.24834874504623514,"carnes_embutidas_defumadas,matinais,queijos"
0.24834874504623514,"bebidas_alcoolicas,doces_industrializados,matinais,tuberculos"
0.24834874504623514,"carnes_embutidas_defumadas,matinais,tuberculos"
0.24834874504623514,"enlatados_conserva_vacuo,frutas,matinais,tuberculos"
0.24834874504623514,"bebidas_alcoolicas,enlatados_conserva_vacuo,temperos_molhos,tuberculos"
0.24834874504623514,"frango,mercearia,tuberculos,verduras_hortalicas"
0.24834874504623514,"carnes_embutidas_defumadas,enlatados_conserva_vacuo,laticinios_sem_queijos,mercearia"
0.24834874504623514,"carnes_resfriadas_congeladas,frango,laticinios_sem_queijos,queijos"
0.24834874504623514,"bebidas_alcoolicas,frango,refrigerantes_sucos"
0.24834874504623514,"carnes_embutidas_defumadas,carnes_resfriadas_congeladas,peixes_frutosdomar,refrigerantes_sucos"
0.24834874504623514,"frango,laticinios_sem_queijos,mercearia,verduras_hortalicas"
0.24834874504623514,"carnes_embutidas_defumadas,carnes_resfriadas_congeladas,mercearia,verduras_hortalicas"
0.24834874504623514,"bebidas_alcoolicas,enlatados_conserva_vacuo,laticinios_sem_queijos,temperos_molhos"
0.24834874504623514,"carnes_embutidas_defumadas,enlatados_conserva_vacuo,mercearia,temperos_molhos"
0.24834874504623514,"bebidas_alcoolicas,carnes_resfriadas_congeladas,laticinios_sem_queijos,peixes_frutosdomar"
0.24834874504623514,"mercearia,padaria,peixes_frutosdomar,temperos_molhos"
0.24834874504623514,"bebidas_alcoolicas,frutas,laticinios_sem_queijos,matinais"
0.24702774108322326,"enlatados_conserva_vacuo,laticinios_sem_queijos,matinais,temperos_molhos"
0.24702774108322326,"enlatados_conserva_vacuo,matinais,mercearia,queijos"
0.24702774108322326,"carnes_embutidas_defumadas,peixes_frutosdomar,refrigerantes_sucos,verduras_hortalicas"
0.24702774108322326,"bebidas_alcoolicas,frutas,matinais,queijos"
0.24702774108322326,"frango,temperos_molhos,tuberculos,verduras_hortalicas"
0.24702774108322326,"carnes_embutidas_defumadas,doces_industrializados,enlatados_conserva_vacuo,tuberculos"
0.24702774108322326,"enlatados_conserva_vacuo,laticinios_sem_queijos,matinais,tuberculos"
0.24702774108322326,"doces_industrializados,laticinios_sem_queijos,padaria,verduras_hortalicas"
0.24702774108322326,"enlatados_conserva_vacuo,matinais,verduras_hortalicas"
0.24702774108322326,"carnes_embutidas_defumadas,carnes_resfriadas_congeladas,laticinios_sem_queijos,verduras_hortalicas"
0.24702774108322326,"carnes_resfriadas_congeladas,frango,laticinios_sem_queijos,temperos_molhos"
0.24702774108322326,"enlatados_conserva_vacuo,padaria,refrigerantes_sucos"
0.24702774108322326,"bebidas_alcoolicas,peixes_frutosdomar,temperos_molhos,verduras_hortalicas"
0.24702774108322326,"frango,frutas,peixes_frutosdomar,refrigerantes_sucos"
0.24702774108322326,"carnes_embutidas_defumadas,carnes_resfriadas_congeladas,frutas,peixes_frutosdomar"
0.24570673712021135,"doces_industrializados,matinais,peixes_frutosdomar,tuberculos"
0.24570673712021135,"bebidas_alcoolicas,doces_industrializados,matinais,queijos"
0.24570673712021135,"carnes_embutidas_defumadas,frutas,padaria"
0.24570673712021135,"matinais,padaria,refrigerantes_sucos"
0.24570673712021135,"carnes_embutidas_defumadas,matinais,mercearia"
0.24570673712021135,"chas,refrigerantes_sucos"
0.24570673712021135,"frango,mercearia,peixes_frutosdomar,refrigerantes_sucos"
0.24570673712021135,"bebidas_alcoolicas,mercearia,peixes_frutosdomar,verduras_hortalicas"
0.24570673712021135,"frango,laticinios_sem_queijos,queijos,verduras_hortalicas"
0.24570673712021135,"carnes_embutidas_defumadas,laticinios_sem_queijos,matinais"
0.24570673712021135,"carnes_embutidas_defumadas,matinais,refrigerantes_sucos,tuberculos"
0.24570673712021135,"matinais,mercearia,peixes_frutosdomar,verduras_hortalicas"
0.24570673712021135,"carnes_embutidas_defumadas,carnes_resfriadas_congeladas,temperos_molhos,verduras_hortalicas"
0.24570673712021135,"carnes_resfriadas_congeladas,enlatados_conserva_vacuo,peixes_frutosdomar,temperos_molhos"
0.24570673712021135,"frango,mercearia,queijos,verduras_hortalicas"
0.24570673712021135,"enlatados_conserva_vacuo,matinais,queijos,tuberculos"
0.24570673712021135,"bebidas_alcoolicas,carnes_resfriadas_congeladas,doces_industrializados,peixes_frutosdomar"
0.24438573315719947,"carnes_resfriadas_congeladas,enlatados_conserva_vacuo,mercearia,peixes_frutosdomar"
0.24438573315719947,"carnes_resfriadas_congeladas,matinais,peixes_frutosdomar,temperos_molhos"
0.24438573315719947,"carnes_resfriadas_congeladas,frango,laticinios_sem_queijos,tuberculos"
0.24438573315719947,"doces_industrializados,enlatados_conserva_vacuo,frutas,matinais"
0.24438573315719947,"carnes_embutidas_defumadas,enlatados_conserva_vacuo,queijos,verduras_hortalicas"
0.24438573315719947,"bebidas_alcoolicas,doces_industrializados,laticinios_sem_queijos,matinais"
0.24438573315719947,"bebidas_alcoolicas,matinais,mercearia,queijos"
0.24438573315719947,"carnes_resfriadas_congeladas,padaria,peixes_frutosdomar"
0.24438573315719947,"carnes_resfriadas_congeladas,enlatados_conserva_vacuo,peixes_frutosdomar,queijos"
0.24438573315719947,"doces_industrializados,frango,mercearia,verduras_hortalicas"
0.24438573315719947,"bebidas_alcoolicas,laticinios_sem_queijos,peixes_frutosdomar,verduras_hortalicas"
0.24438573315719947,"carnes_embutidas_defumadas,matinais,queijos,refrigerantes_sucos"
0.24438573315719947,"carnes_embutidas_defumadas,enlatados_conserva_vacuo,frutas,verduras_hortalicas"
0.24438573315719947,"bebidas_alcoolicas,laticinios_sem_queijos,matinais,tuberculos"
0.24438573315719947,"enlatados_conserva_vacuo,frutas,matinais,temperos_molhos"
0.2430647291941876,"carnes_resfriadas_congeladas,doces_industrializados,frango,queijos"
0.2430647291941876,"carnes_embutidas_defumadas,frutas,peixes_frutosdomar,verduras_hortalicas"
0.2430647291941876,"matinais,peixes_frutosdomar,queijos,tuberculos"
0.2430647291941876,"mercearia,padaria,tuberculos,verduras_hortalicas"
0.2430647291941876,"chas,laticinios_sem_queijos"
0.2430647291941876,"bebidas_alcoolicas,laticinios_sem_queijos,matinais,queijos"
0.2430647291941876,"doces_industrializados,enlatados_conserva_vacuo,matinais,queijos"
0.2430647291941876,"bebidas_alcoolicas,padaria"
0.2430647291941876,"carnes_resfriadas_congeladas,matinais,mercearia,peixes_frutosdomar"
0.2430647291941876,"carnes_embutidas_defumadas,matinais,mercearia,refrigerantes_sucos"
0.2430647291941876,"carnes_embutidas_defumadas,laticinios_sem_queijos,padaria"
0.2430647291941876,"frango,queijos,tuberculos,verduras_hortalicas"
0.2430647291941876,"bebidas_alcoolicas,carnes_embutidas_defumadas,temperos_molhos"
0.2430647291941876,"carnes_embutidas_defumadas,carnes_resfriadas_congeladas,tuberculos,verduras_hortalicas"
0.2430647291941876,"bebidas_alcoolicas,carnes_embutidas_defumadas,frutas,mercearia"
0.2430647291941876,"mercearia,padaria,peixes_frutosdomar,queijos"
0.2430647291941876,"bebidas_alcoolicas,enlatados_conserva_vacuo,mercearia,verduras_hortalicas"
0.2430647291941876,"frango,laticinios_sem_queijos,tuberculos,verduras_hortalicas"
0.2430647291941876,"bebidas_alcoolicas,matinais,mercearia,temperos_molhos"
0.2430647291941876,"bebidas_alcoolicas,doces_industrializados,matinais,temperos_molhos"
0.24174372523117568,"enlatados_conserva_vacuo,matinais,queijos,temperos_molhos"
0.24174372523117568,"doces_industrializados,padaria,queijos,verduras_hortalicas"
0.24174372523117568,"carnes_resfriadas_congeladas,doces_industrializados,frango,tuberculos"
0.24174372523117568,"enlatados_conserva_vacuo,matinais,refrigerantes_sucos,verduras_hortalicas"
0.24174372523117568,"chas,temperos_molhos"
0.24174372523117568,"carnes_embutidas_defumadas,laticinios_sem_queijos,matinais,refrigerantes_sucos"
0.24174372523117568,"bebidas_alcoolicas,carnes_embutidas_defumadas,laticinios_sem_queijos"
0.24174372523117568,"doces_industrializados,frutas,padaria,peixes_frutosdomar"
0.24174372523117568,"doces_industrializados,matinais,peixes_frutosdomar,queijos"
0.24174372523117568,"bebidas_alcoolicas,carnes_embutidas_defumadas,frutas,queijos"
0.24174372523117568,"carnes_embutidas_defumadas,frutas,padaria,refrigerantes_sucos"
0.24174372523117568,"bebidas_alcoolicas,enlatados_conserva_vacuo,laticinios_sem_queijos,verduras_hortalicas"
0.24174372523117568,"doces_industrializados,enlatados_conserva_vacuo,laticinios_sem_queijos,matinais"
0.24174372523117568,"bebidas_alcoolicas,matinais,queijos,tuberculos"
0.24174372523117568,"frango,laticinios_sem_queijos,temperos_molhos,verduras_hortalicas"
0.24174372523117568,"padaria,peixes_frutosdomar,queijos,tuberculos"
0.24174372523117568,"carnes_embutidas_defumadas,doces_industrializados,enlatados_conserva_vacuo,mercearia"
0.2404227212681638,"bebidas_alcoolicas,carnes_resfriadas_congeladas,enlatados_conserva_vacuo"
0.2404227212681638,"laticinios_sem_queijos,matinais,padaria"
0.2404227212681638,"doces_industrializados,padaria,temperos_molhos,verduras_hortalicas"
0.2404227212681638,"bebidas_alcoolicas,carnes_resfriadas_congeladas,peixes_frutosdomar,tuberculos"
0.2404227212681638,"bebidas_alcoolicas,carnes_embutidas_defumadas,frutas,tuberculos"
0.2404227212681638,"matinais,peixes_frutosdomar,temperos_molhos,verduras_hortalicas"
0.2404227212681638,"frango,queijos,temperos_molhos,verduras_hortalicas"
0.2404227212681638,"carnes_resfriadas_congeladas,padaria,peixes_frutosdomar,refrigerantes_sucos"
0.2404227212681638,"bebidas_alcoolicas,carnes_embutidas_defumadas,refrigerantes_sucos,temperos_molhos"
0.2404227212681638,"doces_industrializados,frango,laticinios_sem_queijos,verduras_hortalicas"
0.2404227212681638,"doces_industrializados,laticinios_sem_queijos,padaria,peixes_frutosdomar"
0.2404227212681638,"bebidas_alcoolicas,frutas,matinais,temperos_molhos"
0.2404227212681638,"carnes_embutidas_defumadas,doces_industrializados,enlatados_conserva_vacuo,laticinios_sem_queijos"
0.2404227212681638,"bebidas_alcoolicas,peixes_frutosdomar,tuberculos,verduras_hortalicas"
0.23910171730515192,"carnes_resfriadas_congeladas,doces_industrializados,frango,laticinios_sem_queijos"
0.23910171730515192,"enlatados_conserva_vacuo,laticinios_sem_queijos,padaria"
0.23910171730515192,"chas,frutas"
0.23910171730515192,"doces_industrializados,padaria,peixes_frutosdomar,temperos_molhos"
0.23910171730515192,"doces_industrializados,frango,tuberculos,verduras_hortalicas"
0.23910171730515192,"frango,peixes_frutosdomar,temperos_molhos"
0.23910171730515192,"doces_industrializados,frango,queijos,verduras_hortalicas"
0.23910171730515192,"carnes_embutidas_defumadas,matinais,temperos_molhos"
0.23910171730515192,"carnes_embutidas_defumadas,doces_industrializados,enlatados_conserva_vacuo,temperos_molhos"
0.23910171730515192,"matinais,peixes_frutosdomar,queijos,verduras_hortalicas"
0.23910171730515192,"bebidas_alcoolicas,matinais,temperos_molhos,tuberculos"
0.23910171730515192,"bebidas_alcoolicas,peixes_frutosdomar,queijos,verduras_hortalicas"
0.23778071334214002,"frango,peixes_frutosdomar,refrigerantes_sucos,temperos_molhos"
0.23778071334214002,"carnes_embutidas_defumadas,laticinios_sem_queijos,padaria,refrigerantes_sucos"
0.23778071334214002,"frango,laticinios_sem_queijos,peixes_frutosdomar"
0.23778071334214002,"doces_industrializados,frango,temperos_molhos,verduras_hortalicas"
0.23778071334214002,"bebidas_alcoolicas,carnes_embutidas_defumadas,laticinios_sem_queijos,refrigerantes_sucos"
0.23778071334214002,"enlatados_conserva_vacuo,matinais,mercearia,temperos_molhos"
0.23778071334214002,"bebidas_alcoolicas,carnes_embutidas_defumadas,doces_industrializados,frutas"
0.23778071334214002,"mercearia,padaria,peixes_frutosdomar,tuberculos"
0.23778071334214002,"enlatados_conserva_vacuo,matinais,mercearia,tuberculos"
0.23778071334214002,"carnes_resfriadas_congeladas,doces_industrializados,enlatados_conserva_vacuo,peixes_frutosdomar"
0.23778071334214002,"bebidas_alcoolicas,doces_industrializados,enlatados_conserva_vacuo,verduras_hortalicas"
0.23778071334214002,"bebidas_alcoolicas,laticinios_sem_queijos,matinais,temperos_molhos"
0.23778071334214002,"frango,peixes_frutosdomar,queijos"
0.23645970937912814,"carnes_resfriadas_congeladas,doces_industrializados,frango,temperos_molhos"
0.23645970937912814,"doces_industrializados,frango,peixes_frutosdomar"
0.23645970937912814,"bebidas_alcoolicas,padaria,refrigerantes_sucos"
0.23645970937912814,"enlatados_conserva_vacuo,laticinios_sem_queijos,matinais,verduras_hortalicas"
0.23645970937912814,"carnes_embutidas_defumadas,enlatados_conserva_vacuo,mercearia,verduras_hortalicas"
0.23645970937912814,"bebidas_alcoolicas,carnes_resfriadas_congeladas,enlatados_conserva_vacuo,refrigerantes_sucos"
0.23645970937912814,"bebidas_alcoolicas,frango,mercearia"
0.23645970937912814,"frango,laticinios_sem_queijos,peixes_frutosdomar,refrigerantes_sucos"
0.23645970937912814,"enlatados_conserva_vacuo,frutas,padaria"
0.23645970937912814,"carnes_embutidas_defumadas,padaria,temperos_molhos"
0.23645970937912814,"chas,queijos"
0.23645970937912814,"enlatados_conserva_vacuo,matinais,queijos,verduras_hortalicas"
0.23645970937912814,"carnes_embutidas_defumadas,matinais,refrigerantes_sucos,temperos_molhos"
0.23645970937912814,"carnes_embutidas_defumadas,frutas,matinais,tuberculos"
0.23513870541611626,"frutas,matinais,padaria"
0.23513870541611626,"carnes_embutidas_defumadas,frutas,matinais,queijos"
0.23513870541611626,"enlatados_conserva_vacuo,frutas,matinais,verduras_hortalicas"
0.23513870541611626,"carnes_embutidas_defumadas,carnes_resfriadas_congeladas,laticinios_sem_queijos,peixes_frutosdomar"
0.23513870541611626,"bebidas_alcoolicas,matinais,verduras_hortalicas"
0.23513870541611626,"bebidas_alcoolicas,carnes_embutidas_defumadas,mercearia,queijos"
0.23513870541611626,"carnes_embutidas_defumadas,doces_industrializados,matinais"
0.23513870541611626,"bebidas_alcoolicas,matinais,queijos,temperos_molhos"
0.23513870541611626,"frango,peixes_frutosdomar,tuberculos"
0.23513870541611626,"bebidas_alcoolicas,carnes_embutidas_defumadas,doces_industrializados,mercearia"
0.23513870541611626,"bebidas_alcoolicas,carnes_resfriadas_congeladas,peixes_frutosdomar,queijos"
0.23513870541611626,"frango,frutas,mercearia,peixes_frutosdomar"
0.23513870541611626,"carnes_embutidas_defumadas,enlatados_conserva_vacuo,laticinios_sem_queijos,verduras_hortalicas"
0.23513870541611626,"matinais,peixes_frutosdomar,tuberculos,verduras_hortalicas"
0.23513870541611626,"carnes_embutidas_defumadas,frutas,matinais,mercearia"
0.23513870541611626,"carnes_embutidas_defumadas,peixes_frutosdomar,queijos,verduras_hortalicas"
0.23381770145310435,"frango,peixes_frutosdomar,queijos,refrigerantes_sucos"
0.23381770145310435,"carnes_embutidas_defumadas,padaria,queijos"
0.23381770145310435,"doces_industrializados,padaria,tuberculos,verduras_hortalicas"
0.23381770145310435,"carnes_embutidas_defumadas,laticinios_sem_queijos,peixes_frutosdomar,verduras_hortalicas"
0.23381770145310435,"carnes_resfriadas_congeladas,matinais,peixes_frutosdomar,tuberculos"
0.23381770145310435,"enlatados_conserva_vacuo,matinais,temperos_molhos,tuberculos"
0.23381770145310435,"enlatados_conserva_vacuo,laticinios_sem_queijos,padaria,refrigerantes_sucos"
0.23381770145310435,"frango,peixes_frutosdomar,refrigerantes_sucos,tuberculos"
0.23381770145310435,"doces_industrializados,mercearia,padaria,verduras_hortalicas"
0.23381770145310435,"chas,laticinios_sem_queijos,refrigerantes_sucos"
0.23381770145310435,"bebidas_alcoolicas,carnes_embutidas_defumadas,doces_industrializados,queijos"
0.23381770145310435,"chas,refrigerantes_sucos,temperos_molhos"
0.23381770145310435,"doces_industrializados,enlatados_conserva_vacuo,matinais,mercearia"
0.23381770145310435,"carnes_resfriadas_congeladas,enlatados_conserva_vacuo,peixes_frutosdomar,tuberculos"
0.23381770145310435,"bebidas_alcoolicas,carnes_embutidas_defumadas,queijos,tuberculos"
0.23381770145310435,"bebidas_alcoolicas,carnes_embutidas_defumadas,mercearia,tuberculos"
0.23381770145310435,"bebidas_alcoolicas,enlatados_conserva_vacuo,tuberculos,verduras_hortalicas"
0.23381770145310435,"bebidas_alcoolicas,frango,tuberculos"
0.23381770145310435,"bebidas_alcoolicas,frango,mercearia,refrigerantes_sucos"
0.23249669749009247,"carnes_resfriadas_congeladas,frutas,padaria,peixes_frutosdomar"
0.23249669749009247,"doces_industrializados,enlatados_conserva_vacuo,matinais,temperos_molhos"
0.23249669749009247,"carnes_embutidas_defumadas,padaria,refrigerantes_sucos,temperos_molhos"
0.23249669749009247,"carnes_embutidas_defumadas,carnes_resfriadas_congeladas,doces_industrializados,verduras_hortalicas"
0.23249669749009247,"carnes_embutidas_defumadas,mercearia,peixes_frutosdomar,verduras_hortalicas"
0.23249669749009247,"doces_industrializados,frango,peixes_frutosdomar,refrigerantes_sucos"
0.23249669749009247,"doces_industrializados,enlatados_conserva_vacuo,matinais,tuberculos"
0.23249669749009247,"enlatados_conserva_vacuo,frutas,padaria,refrigerantes_sucos"
0.23249669749009247,"carnes_embutidas_defumadas,frutas,laticinios_sem_queijos,matinais"
0.23249669749009247,"chas,laticinios_sem_queijos,temperos_molhos"
0.23249669749009247,"enlatados_conserva_vacuo,padaria,queijos"
0.23249669749009247,"carnes_embutidas_defumadas,frutas,laticinios_sem_queijos,padaria"
0.23249669749009247,"carnes_resfriadas_congeladas,padaria,verduras_hortalicas"
0.23249669749009247,"matinais,padaria,temperos_molhos"
0.23249669749009247,"bebidas_alcoolicas,carnes_resfriadas_congeladas,matinais"
0.23249669749009247,"bebidas_alcoolicas,enlatados_conserva_vacuo,temperos_molhos,verduras_hortalicas"
0.23249669749009247,"bebidas_alcoolicas,frango,frutas"
0.23249669749009247,"bebidas_alcoolicas,frango,refrigerantes_sucos,tuberculos"
0.23249669749009247,"carnes_resfriadas_congeladas,matinais,peixes_frutosdomar,queijos"
0.23249669749009247,"carnes_resfriadas_congeladas,laticinios_sem_queijos,padaria,peixes_frutosdomar"
0.23249669749009247,"laticinios_sem_queijos,matinais,padaria,refrigerantes_sucos"
0.23249669749009247,"bebidas_alcoolicas,carnes_embutidas_defumadas,doces_industrializados,tuberculos"
0.23249669749009247,"carnes_embutidas_defumadas,enlatados_conserva_vacuo,tuberculos,verduras_hortalicas"
0.23249669749009247,"carnes_embutidas_defumadas,padaria,tuberculos"
0.2311756935270806,"matinais,padaria,tuberculos"
0.2311756935270806,"doces_industrializados,padaria,peixes_frutosdomar,tuberculos"
0.2311756935270806,"carnes_embutidas_defumadas,doces_industrializados,matinais,refrigerantes_sucos"
0.2311756935270806,"bebidas_alcoolicas,frango,frutas,refrigerantes_sucos"
0.2311756935270806,"carnes_embutidas_defumadas,carnes_resfriadas_congeladas,peixes_frutosdomar,temperos_molhos"
0.2311756935270806,"carnes_embutidas_defumadas,laticinios_sem_queijos,matinais,queijos"
0.2311756935270806,"chas,frutas,refrigerantes_sucos"
0.22985468956406868,"carnes_embutidas_defumadas,carnes_resfriadas_congeladas,peixes_frutosdomar,queijos"
0.22985468956406868,"enlatados_conserva_vacuo,matinais,mercearia,verduras_hortalicas"
0.22985468956406868,"matinais,padaria,queijos"
0.22985468956406868,"enlatados_conserva_vacuo,padaria,tuberculos"
0.22985468956406868,"chas,tuberculos"
0.22985468956406868,"carnes_embutidas_defumadas,padaria,refrigerantes_sucos,tuberculos"
0.22985468956406868,"doces_industrializados,mercearia,padaria,peixes_frutosdomar"
0.22985468956406868,"carnes_embutidas_defumadas,peixes_frutosdomar,temperos_molhos,verduras_hortalicas"
0.22985468956406868,"carnes_resfriadas_congeladas,doces_industrializados,matinais,peixes_frutosdomar"
0.2285336856010568,"bebidas_alcoolicas,matinais,refrigerantes_sucos,verduras_hortalicas"
0.2285336856010568,"bebidas_alcoolicas,frutas,padaria"
0.2285336856010568,"frango,mercearia,peixes_frutosdomar,temperos_molhos"
0.2285336856010568,"bebidas_alcoolicas,carnes_embutidas_defumadas,laticinios_sem_queijos,queijos"
0.2285336856010568,"doces_industrializados,matinais,peixes_frutosdomar,verduras_hortalicas"
0.2285336856010568,"chas,queijos,refrigerantes_sucos"
0.2285336856010568,"bebidas_alcoolicas,carnes_embutidas_defumadas,frutas,temperos_molhos"
0.2285336856010568,"carnes_embutidas_defumadas,padaria,queijos,refrigerantes_sucos"
0.2285336856010568,"carnes_embutidas_defumadas,enlatados_conserva_vacuo,temperos_molhos,verduras_hortalicas"
0.2285336856010568,"chas,doces_industrializados"
0.2285336856010568,"chas,frutas,laticinios_sem_queijos"
0.2285336856010568,"frango,frutas,peixes_frutosdomar,temperos_molhos"
0.2285336856010568,"frutas,matinais,padaria,refrigerantes_sucos"
0.2285336856010568,"enlatados_conserva_vacuo,padaria,temperos_molhos"
0.2285336856010568,"carnes_embutidas_defumadas,peixes_frutosdomar,tuberculos,verduras_hortalicas"
0.22721268163804492,"bebidas_alcoolicas,enlatados_conserva_vacuo,peixes_frutosdomar"
0.22721268163804492,"matinais,mercearia,padaria"
0.22721268163804492,"carnes_embutidas_defumadas,matinais,mercearia,queijos"
0.22721268163804492,"carnes_resfriadas_congeladas,padaria,peixes_frutosdomar,temperos_molhos"
0.22721268163804492,"carnes_resfriadas_congeladas,padaria,refrigerantes_sucos,verduras_hortalicas"
0.22721268163804492,"enlatados_conserva_vacuo,padaria,queijos,refrigerantes_sucos"
0.22721268163804492,"carnes_resfriadas_congeladas,frutas,padaria,verduras_hortalicas"
0.22721268163804492,"carnes_embutidas_defumadas,matinais,queijos,tuberculos"
0.22721268163804492,"enlatados_conserva_vacuo,padaria,refrigerantes_sucos,tuberculos"
0.22721268163804492,"bebidas_alcoolicas,doces_industrializados,frango"
0.22721268163804492,"bebidas_alcoolicas,carnes_embutidas_defumadas,frutas,laticinios_sem_queijos"
0.22721268163804492,"doces_industrializados,padaria,peixes_frutosdomar,queijos"
0.22589167767503301,"doces_industrializados,frango,frutas,peixes_frutosdomar"
0.22589167767503301,"bebidas_alcoolicas,carnes_resfriadas_congeladas,matinais,refrigerantes_sucos"
0.22589167767503301,"carnes_embutidas_defumadas,laticinios_sem_queijos,matinais,tuberculos"
0.22589167767503301,"frango,laticinios_sem_queijos,mercearia,peixes_frutosdomar"
0.22589167767503301,"carnes_embutidas_defumadas,carnes_resfriadas_congeladas,mercearia,peixes_frutosdomar"
0.22589167767503301,"matinais,padaria,refrigerantes_sucos,tuberculos"
0.22589167767503301,"chas,laticinios_sem_queijos,queijos"
0.22589167767503301,"bebidas_alcoolicas,carnes_embutidas_defumadas,verduras_hortalicas"
0.22589167767503301,"chas,frutas,temperos_molhos"
0.22589167767503301,"bebidas_alcoolicas,padaria,queijos"
0.22589167767503301,"matinais,padaria,refrigerantes_sucos,temperos_molhos"
0.22457067371202113,"enlatados_conserva_vacuo,laticinios_sem_queijos,padaria,queijos"
0.22457067371202113,"frango,frutas,laticinios_sem_queijos,peixes_frutosdomar"
0.22457067371202113,"chas,laticinios_sem_queijos,refrigerantes_sucos,temperos_molhos"
0.22457067371202113,"carnes_embutidas_defumadas,mercearia,padaria"
0.22457067371202113,"carnes_embutidas_defumadas,frutas,matinais,temperos_molhos"
0.22457067371202113,"carnes_embutidas_defumadas,frutas,padaria,temperos_molhos"
0.22457067371202113,"enlatados_conserva_vacuo,frutas,laticinios_sem_queijos,padaria"
0.22457067371202113,"chas,queijos,temperos_molhos"
0.22457067371202113,"carnes_resfriadas_congeladas,frango,refrigerantes_sucos,verduras_hortalicas"
0.22457067371202113,"carnes_embutidas_defumadas,matinais,mercearia,tuberculos"
0.22457067371202113,"carnes_embutidas_defumadas,laticinios_sem_queijos,padaria,queijos"
0.22457067371202113,"carnes_resfriadas_congeladas,enlatados_conserva_vacuo,peixes_frutosdomar,verduras_hortalicas"
0.22457067371202113,"enlatados_conserva_vacuo,padaria,refrigerantes_sucos,temperos_molhos"
0.22457067371202113,"carnes_embutidas_defumadas,frango"
0.22457067371202113,"frango,mercearia,peixes_frutosdomar,queijos"
0.22457067371202113,"frango,frutas,peixes_frutosdomar,queijos"
0.22457067371202113,"bebidas_alcoolicas,doces_industrializados,frango,refrigerantes_sucos"
0.22457067371202113,"bebidas_alcoolicas,carnes_embutidas_defumadas,temperos_molhos,tuberculos"
0.22457067371202113,"bebidas_alcoolicas,carnes_embutidas_defumadas,mercearia,temperos_molhos"
0.22457067371202113,"bebidas_alcoolicas,laticinios_sem_queijos,padaria"
0.22324966974900926,"doces_industrializados,frango,mercearia,peixes_frutosdomar"
0.22324966974900926,"bebidas_alcoolicas,frango,queijos"
0.22324966974900926,"frutas,laticinios_sem_queijos,matinais,padaria"
0.22324966974900926,"carnes_embutidas_defumadas,frutas,padaria,queijos"
0.22324966974900926,"carnes_embutidas_defumadas,laticinios_sem_queijos,padaria,temperos_molhos"
0.22324966974900926,"enlatados_conserva_vacuo,matinais,tuberculos,verduras_hortalicas"
0.22324966974900926,"bebidas_alcoolicas,carnes_embutidas_defumadas,queijos,temperos_molhos"
0.22324966974900926,"bebidas_alcoolicas,carnes_resfriadas_congeladas,enlatados_conserva_vacuo,frutas"
0.22324966974900926,"carnes_embutidas_defumadas,carnes_resfriadas_congeladas,peixes_frutosdomar,tuberculos"
0.22324966974900926,"chas,refrigerantes_sucos,tuberculos"
0.22324966974900926,"frango,frutas,peixes_frutosdomar,tuberculos"
0.22324966974900926,"bebidas_alcoolicas,enlatados_conserva_vacuo,peixes_frutosdomar,refrigerantes_sucos"
0.22324966974900926,"carnes_embutidas_defumadas,enlatados_conserva_vacuo,peixes_frutosdomar"
0.22324966974900926,"carnes_embutidas_defumadas,doces_industrializados,frutas,matinais"
0.22324966974900926,"carnes_embutidas_defumadas,doces_industrializados,enlatados_conserva_vacuo,verduras_hortalicas"
0.22324966974900926,"bebidas_alcoolicas,matinais,mercearia,verduras_hortalicas"
0.22192866578599735,"carnes_embutidas_defumadas,laticinios_sem_queijos,matinais,mercearia"
0.22192866578599735,"carnes_embutidas_defumadas,doces_industrializados,peixes_frutosdomar,verduras_hortalicas"
