antecedents,consequents,support,confidence,lift,leverage,conviction,minsup_test,minconf_test
"enlatados_conserva_vacuo,peixes_frutosdomar,temperos_molhos",queijos,0.27873183619550856,0.9055793991416309,1.0694596024184315,0.0181031639528208,1.622913414194788,0.1,0.6
"mercearia,padaria,verduras_hortalicas",laticinios_sem_queijos,0.25891677675033026,0.9423076923076923,1.069455656786991,0.016815315967744493,2.060766182298547,0.1,0.6
"massas,queijos,temperos_molhos",laticinios_sem_queijos,0.12945838837516513,0.9423076923076923,1.069455656786991,0.008407657983872246,2.060766182298547,0.1,0.6
"matinais,queijos,verduras_hortalicas",laticinios_sem_queijos,0.3236459709379128,0.9423076923076922,1.069455656786991,0.021019144959680602,2.060766182298543,0.1,0.6
"chas,tuberculos,verduras_hortalicas",doces_industrializados,0.16512549537648613,0.8928571428571429,1.0694507233273056,0.010723341284951199,1.541171290180538,0.1,0.6
"frango,laticinios_sem_queijos,peixes_frutosdomar",queijos,0.21532364597093792,0.9055555555555557,1.069431443924424,0.01397960732851819,1.622503691040487,0.1,0.6
"matinais,peixes_frutosdomar","doces_industrializados,mercearia",0.2523117569352708,0.7925311203319503,1.069422563442578,0.01637905310017118,1.247978863936592,0.1,0.6
"frango,mercearia","doces_industrializados,refrigerantes_sucos",0.3236459709379128,0.8687943262411347,1.0693939918122586,0.02100169444497768,1.429683316076975,0.1,0.6
"peixes_frutosdomar,temperos_molhos","carnes_resfriadas_congeladas,mercearia",0.4108322324966975,0.731764705882353,1.0693935952759483,0.02665915131166796,1.177026118797655,0.1,0.6
"carnes_resfriadas_congeladas,mercearia","peixes_frutosdomar,temperos_molhos",0.4108322324966975,0.6003861003861004,1.0693935952759483,0.02665915131166796,1.0974926451349403,0.1,0.6
"peixes_frutosdomar,temperos_molhos","doces_industrializados,laticinios_sem_queijos",0.4464993394980185,0.7952941176470589,1.069338627102706,0.028952148943633127,1.2519169741417275,0.1,0.6
"doces_industrializados,laticinios_sem_queijos","peixes_frutosdomar,temperos_molhos",0.4464993394980185,0.6003552397868561,1.069338627102706,0.028952148943633127,1.0974078966681344,0.1,0.6
"frango,temperos_molhos,verduras_hortalicas",queijos,0.2404227212681638,0.9054726368159204,1.0693335196094411,0.01558854478412841,1.621080442188695,0.1,0.6
"mercearia,padaria","carnes_resfriadas_congeladas,queijos",0.27080581241743723,0.7020547945205479,1.0693269204266695,0.01755696284261904,1.152765757147846,0.1,0.6
matinais,"doces_industrializados,laticinios_sem_queijos",0.4002642007926024,0.7952755905511812,1.0693137158920856,0.025945425260318067,1.2518036784879591,0.1,0.6
"enlatados_conserva_vacuo,mercearia,queijos",doces_industrializados,0.34081902245706736,0.8927335640138409,1.0693027024659454,0.02208886151097028,1.5393957472195001,0.1,0.6
"frango,queijos","laticinios_sem_queijos,mercearia",0.2998678996036988,0.8376383763837639,1.0692955327529667,0.019432893173184196,1.3343340939113735,0.1,0.6
padaria,"laticinios_sem_queijos,tuberculos",0.37384412153236457,0.8348082595870205,1.0692890905370127,0.024224804510608988,1.3274674466880536,0.1,0.6
"padaria,peixes_frutosdomar","doces_industrializados,verduras_hortalicas",0.18758256274768825,0.6200873362445416,1.0692622176244146,0.012150793387651015,1.105725868901745,0.1,0.6
"frango,peixes_frutosdomar","laticinios_sem_queijos,queijos",0.21532364597093792,0.815,1.0692461005199305,0.013944706299112292,1.2853011532007566,0.1,0.6
"carnes_resfriadas_congeladas,frutas,temperos_molhos",verduras_hortalicas,0.4663143989431968,0.7189409368635438,1.0692304306595337,0.03019288053901148,1.165623264985737,0.1,0.6
verduras_hortalicas,"carnes_resfriadas_congeladas,frutas,temperos_molhos",0.4663143989431968,0.693516699410609,1.0692304306595335,0.03019288053901148,1.1465128882566133,0.1,0.6
"bebidas_alcoolicas,frango,tuberculos",mercearia,0.2192866578599736,0.9378531073446329,1.0692090395480227,0.014194248659364223,1.9768223850126132,0.1,0.6
"massas,tuberculos","carnes_resfriadas_congeladas,temperos_molhos",0.11492734478203434,0.75,1.0692090395480227,0.007439154417859542,1.1941875825627477,0.1,0.6
"matinais,peixes_frutosdomar","carnes_resfriadas_congeladas,tuberculos",0.23381770145310435,0.7344398340248963,1.0691749122247047,0.015127851195971015,1.178934114927345,0.1,0.6
"frango,tuberculos,verduras_hortalicas",frutas,0.25891677675033026,0.9702970297029703,1.0691628114776544,0.016749004011873347,3.113166006164683,0.1,0.6
"frutas,matinais,verduras_hortalicas",laticinios_sem_queijos,0.34346103038309117,0.9420289855072465,1.0691393433717926,0.022211015113890842,2.050858652575961,0.1,0.6
"frutas,mercearia,padaria",laticinios_sem_queijos,0.34346103038309117,0.9420289855072465,1.0691393433717926,0.022211015113890842,2.050858652575961,0.1,0.6
"frango,padaria,queijos",laticinios_sem_queijos,0.17173051519154559,0.9420289855072465,1.0691393433717926,0.011105507556945421,2.050858652575961,0.1,0.6
"tuberculos,verduras_hortalicas","frutas,mercearia",0.5099075297225891,0.8558758314855875,1.0691386211791911,0.03297449258265872,1.384026013616502,0.1,0.6
"frutas,mercearia","tuberculos,verduras_hortalicas",0.5099075297225891,0.6369636963696369,1.0691386211791911,0.03297449258265872,1.1134622312957847,0.1,0.6
"carnes_embutidas_defumadas,matinais","doces_industrializados,tuberculos",0.21532364597093792,0.7951219512195122,1.0691071351210848,0.01391853052705791,1.2508649430710197,0.1,0.6
"frango,tuberculos","frutas,peixes_frutosdomar",0.22324966974900926,0.6101083032490976,1.0691018184249235,0.0144298306078538,1.1011424237976422,0.1,0.6
"frutas,pratos_prontos,temperos_molhos",doces_industrializados,0.142668428005284,0.8925619834710743,1.0690971858981064,0.009220851969028804,1.5369373031196005,0.1,0.6
"pratos_prontos,tuberculos","mercearia,verduras_hortalicas",0.1202113606340819,0.6453900709219859,1.0690597017241648,0.007765479042804363,1.1175693527080581,0.1,0.6
"carnes_embutidas_defumadas,temperos_molhos","frutas,laticinios_sem_queijos",0.3619550858652576,0.8670886075949367,1.0690326969859398,0.023373219393105993,1.4212744542995526,0.1,0.6
"carnes_embutidas_defumadas,carnes_resfriadas_congeladas",frutas,0.34346103038309117,0.9701492537313433,1.068999978274566,0.022169133878603753,3.097754293262883,0.1,0.6
"frango,laticinios_sem_queijos,verduras_hortalicas",frutas,0.2575957727873184,0.9701492537313433,1.068999978274566,0.016626850408952815,3.097754293262883,0.1,0.6
"matinais,peixes_frutosdomar",bebidas_alcoolicas,0.1928665785997358,0.6058091286307055,1.0689918656723638,0.012447452137600817,1.0991865396648826,0.1,0.6
"chas,refrigerantes_sucos",doces_industrializados,0.2192866578599736,0.89247311827957,1.0689907445215736,0.014152367424077189,1.5356671070013224,0.1,0.6
"laticinios_sem_queijos,peixes_frutosdomar,pratos_prontos",doces_industrializados,0.1096433289299868,0.89247311827957,1.0689907445215736,0.0070761837120385945,1.5356671070013224,0.1,0.6
"carnes_embutidas_defumadas,pratos_prontos,tuberculos",doces_industrializados,0.1096433289299868,0.89247311827957,1.0689907445215736,0.0070761837120385945,1.5356671070013224,0.1,0.6
pratos_prontos,"doces_industrializados,mercearia",0.16116248348745046,0.7922077922077921,1.0689862721948282,0.01040050676294696,1.2460369881109636,0.1,0.6
matinais,"doces_industrializados,frutas,laticinios_sem_queijos",0.37384412153236457,0.7427821522309711,1.0689849605301238,0.024125336576802325,1.1863559162106057,0.1,0.6
"carnes_embutidas_defumadas,mercearia,pratos_prontos",tuberculos,0.10700132100396301,0.941860465116279,1.068948084097486,0.00690167856500927,2.0449141347424016,0.1,0.6
verduras_hortalicas,"laticinios_sem_queijos,queijos,tuberculos",0.4861294583883752,0.7229862475442044,1.068946463654224,0.03135508481822674,1.1683390014709054,0.1,0.6
"laticinios_sem_queijos,queijos,tuberculos",verduras_hortalicas,0.4861294583883752,0.71875,1.068946463654224,0.03135508481822674,1.1648319389402613,0.1,0.6
"enlatados_conserva_vacuo,peixes_frutosdomar,refrigerantes_sucos",queijos,0.30250990752972257,0.9051383399209486,1.0689387259284837,0.019509675437877072,1.6153676794363718,0.1,0.6
"frango,matinais,mercearia",doces_industrializados,0.18626155878467635,0.8924050632911392,1.0689092292901778,0.012007699167086938,1.5346957805579298,0.1,0.6
"doces_industrializados,massas","laticinios_sem_queijos,temperos_molhos",0.11624834874504623,0.8627450980392157,1.0689002278489137,0.007493251013438645,1.4051707869409324,0.1,0.6
"frutas,queijos","refrigerantes_sucos,verduras_hortalicas",0.5482166446499339,0.7045840407470289,1.0688779936783586,0.035326821964613786,1.1536919783173143,0.1,0.6
"refrigerantes_sucos,verduras_hortalicas","frutas,queijos",0.5482166446499339,0.8316633266533066,1.0688779936783583,0.035326821964613786,1.3183619550858647,0.1,0.6
"frango,queijos,verduras_hortalicas",frutas,0.2562747688243065,0.97,1.0688355167394468,0.01650469680603231,3.0823425803610722,0.1,0.6
"chas,enlatados_conserva_vacuo,temperos_molhos",tuberculos,0.12813738441215325,0.941747572815534,1.0688199589525627,0.008250603351545857,2.0409511228533703,0.1,0.6
"bebidas_alcoolicas,carnes_embutidas_defumadas,frango",mercearia,0.13870541611624834,0.9374999999999999,1.0688064759036142,0.008929428373489867,1.9656538969616868,0.1,0.6
"mercearia,verduras_hortalicas","doces_industrializados,queijos",0.46367239101717306,0.7680525164113785,1.0687789612562748,0.029838635090541965,1.2130928939956627,0.1,0.6
"doces_industrializados,queijos","mercearia,verduras_hortalicas",0.46367239101717306,0.645220588235294,1.0687789612562748,0.029838635090541965,1.1170354754587577,0.1,0.6
"carnes_embutidas_defumadas,padaria","mercearia,queijos",0.2047556142668428,0.7948717948717948,1.068770779250353,0.01317513860071301,1.2493394980184935,0.1,0.6
"carnes_embutidas_defumadas,padaria","doces_industrializados,laticinios_sem_queijos",0.2047556142668428,0.7948717948717948,1.068770779250353,0.01317513860071301,1.2493394980184935,0.1,0.6
"bebidas_alcoolicas,frango","frutas,queijos",0.20871862615587847,0.831578947368421,1.0687695469573764,0.013429916115375806,1.3177014531043587,0.1,0.6
"carnes_embutidas_defumadas,carnes_resfriadas_congeladas,refrigerantes_sucos",frutas,0.34081902245706736,0.9699248120300751,1.0687526676954393,0.021924826672762687,3.074636723910161,0.1,0.6
"bebidas_alcoolicas,doces_industrializados","laticinios_sem_queijos,verduras_hortalicas",0.3236459709379128,0.6550802139037433,1.068740780011064,0.02081671898912657,1.1221570253858046,0.1,0.6
"carnes_embutidas_defumadas,verduras_hortalicas","frutas,refrigerantes_sucos",0.34214002642007924,0.9487179487179486,1.0687194749694748,0.021999863885985294,2.1895640686922,0.1,0.6
"chas,peixes_frutosdomar","frutas,tuberculos",0.14927344782034346,0.8625954198473282,1.0687147836733673,0.009597783086612133,1.403640099809188,0.1,0.6
"enlatados_conserva_vacuo,peixes_frutosdomar,queijos",doces_industrializados,0.27344782034346105,0.8922413793103449,1.0687131711043214,0.01758139356320315,1.5323645970937918,0.1,0.6
"carnes_embutidas_defumadas,doces_industrializados","queijos,refrigerantes_sucos",0.35667107001321,0.8823529411764706,1.0687058823529412,0.022929976319651546,1.4821664464993392,0.1,0.6
"pratos_prontos,queijos","peixes_frutosdomar,temperos_molhos",0.11096433289299867,0.6,1.0687058823529412,0.007133770410558252,1.0964332892998678,0.1,0.6
"frango,matinais",doces_industrializados,0.19682959048877147,0.8922155688622755,1.0686822557416813,0.012649878108154794,1.5319976515485108,0.1,0.6
"chas,padaria","carnes_resfriadas_congeladas,doces_industrializados",0.10039630118890357,0.6846846846846847,1.0686727965078482,0.00645145528567366,1.1395357614644273,0.1,0.6
"chas,refrigerantes_sucos","carnes_resfriadas_congeladas,frutas",0.18626155878467635,0.7580645161290323,1.0686309845617827,0.01196232782885931,1.2012329370321442,0.1,0.6
"padaria,temperos_molhos","queijos,tuberculos",0.33025099075297226,0.7961783439490445,1.0686294439174233,0.021209355569942523,1.2508669088507263,0.1,0.6
"carnes_resfriadas_congeladas,mercearia,queijos",verduras_hortalicas,0.4147952443857332,0.7185354691075515,1.0686274069045512,0.026638210694024445,1.1639441097185081,0.1,0.6
verduras_hortalicas,"carnes_resfriadas_congeladas,mercearia,queijos",0.4147952443857332,0.6168958742632613,1.0686274069045512,0.026638210694024445,1.1034108999762897,0.1,0.6
"padaria,peixes_frutosdomar","doces_industrializados,laticinios_sem_queijos",0.2404227212681638,0.794759825327511,1.0686202269501346,0.015438470357683198,1.2486579161865148,0.1,0.6
"frutas,matinais","laticinios_sem_queijos,tuberculos",0.3857331571994716,0.8342857142857143,1.0686197727822093,0.02476926056934048,1.323281556051565,0.1,0.6
"enlatados_conserva_vacuo,mercearia","carnes_resfriadas_congeladas,queijos",0.2919418758256275,0.7015873015873015,1.0686148637858899,0.018745342893888628,1.150959835858231,0.1,0.6
"carnes_embutidas_defumadas,chas,queijos",doces_industrializados,0.1202113606340819,0.8921568627450981,1.0686119384462647,0.007718362653106464,1.5311636844001448,0.1,0.6
"enlatados_conserva_vacuo,frango,mercearia",laticinios_sem_queijos,0.19154557463672392,0.9415584415584416,1.0686053077357427,0.012297377711155605,2.0343461030383114,0.1,0.6
peixes_frutosdomar,"carnes_resfriadas_congeladas,mercearia,queijos",0.3764861294583884,0.6168831168831169,1.0686053077357427,0.024170707915029954,1.1033741575801,0.1,0.6
"carnes_resfriadas_congeladas,mercearia,queijos",peixes_frutosdomar,0.3764861294583884,0.6521739130434783,1.0686053077357425,0.024170707915029954,1.1203764861294583,0.1,0.6
"bebidas_alcoolicas,doces_industrializados,laticinios_sem_queijos",peixes_frutosdomar,0.2774108322324967,0.6521739130434783,1.0686053077357425,0.01780999530581151,1.1203764861294583,0.1,0.6
"carnes_embutidas_defumadas,matinais","doces_industrializados,frutas",0.22324966974900926,0.8243902439024391,1.068601737387237,0.014332107725517379,1.3013723763393517,0.1,0.6
"chas,queijos","laticinios_sem_queijos,refrigerantes_sucos",0.21796565389696168,0.9217877094972067,1.0685961655273897,0.013991822688810218,1.7565578411020946,0.1,0.6
carnes_embutidas_defumadas,"doces_industrializados,frutas",0.3844121532364597,0.8243626062322946,1.06856591253056,0.02466630253259322,1.3011675970511782,0.1,0.6
"chas,tuberculos","frutas,temperos_molhos",0.20343461030383092,0.8850574712643678,1.0685622101230088,0.013052984997792533,1.494055482166447,0.1,0.6
enlatados_conserva_vacuo,"queijos,refrigerantes_sucos,temperos_molhos",0.3751651254953765,0.8045325779036828,1.0684757218826104,0.024043319157698584,1.2637796029330122,0.1,0.6
peixes_frutosdomar,"doces_industrializados,frutas,laticinios_sem_queijos",0.45310435931307796,0.7424242424242424,1.0684698698006683,0.029035911414207194,1.1847074364752508,0.1,0.6
"doces_industrializados,frutas,laticinios_sem_queijos",peixes_frutosdomar,0.45310435931307796,0.6520912547528518,1.0684698698006683,0.029035911414207194,1.1201103002216113,0.1,0.6
bebidas_alcoolicas,"doces_industrializados,mercearia,refrigerantes_sucos",0.43593130779392336,0.7692307692307693,1.0684544812985182,0.027929548782041347,1.213562307353589,0.1,0.6
"doces_industrializados,mercearia,refrigerantes_sucos",bebidas_alcoolicas,0.43593130779392336,0.6055045871559633,1.0684544812985182,0.027929548782041347,1.098337992688397,0.1,0.6
"carnes_resfriadas_congeladas,frango","frutas,mercearia",0.2655217965653897,0.8553191489361703,1.0684432273014537,0.017009016680947037,1.3787007537493212,0.1,0.6
"carnes_embutidas_defumadas,matinais","laticinios_sem_queijos,tuberculos",0.22589167767503301,0.8341463414634147,1.0684412529404483,0.014469966791670535,1.322169554743959,0.1,0.6
"mercearia,padaria,temperos_molhos",laticinios_sem_queijos,0.3394980184940555,0.9413919413919414,1.0684163412799095,0.021739851216911632,2.0285667107001326,0.1,0.6
"enlatados_conserva_vacuo,peixes_frutosdomar","queijos,temperos_molhos",0.27873183619550856,0.8242187499999999,1.0683794413527397,0.017839661180806488,1.3001027447526778,0.1,0.6
massas,"carnes_resfriadas_congeladas,temperos_molhos,tuberculos",0.11492734478203434,0.6590909090909091,1.068376484329375,0.007355391947285475,1.1237340378687801,0.1,0.6
"carnes_embutidas_defumadas,refrigerantes_sucos","doces_industrializados,frutas",0.37780713342140027,0.8242074927953891,1.0683648493940232,0.02417594306944082,1.3000194902224054,0.1,0.6
"carnes_resfriadas_congeladas,peixes_frutosdomar","laticinios_sem_queijos,mercearia",0.4134742404227213,0.8368983957219251,1.0683509031391187,0.02645323523817339,1.3282803127097909,0.1,0.6
"doces_industrializados,frango,verduras_hortalicas",frutas,0.2523117569352708,0.9695431472081218,1.0683321141725592,0.01613823599727074,3.036107441655661,0.1,0.6
carnes_embutidas_defumadas,"frutas,laticinios_sem_queijos,tuberculos",0.3606340819022457,0.773371104815864,1.0683246831124253,0.023064345282864163,1.2182463672391017,0.1,0.6
"carnes_embutidas_defumadas,verduras_hortalicas","mercearia,tuberculos",0.29722589167767505,0.8241758241758241,1.068323799488183,0.01900884566590294,1.2997853368560102,0.1,0.6
"enlatados_conserva_vacuo,temperos_molhos,verduras_hortalicas",doces_industrializados,0.3051519154557464,0.891891891891892,1.0682945603831682,0.019507930386406802,1.5274108322324982,0.1,0.6
"bebidas_alcoolicas,frango","laticinios_sem_queijos,mercearia",0.21003963011889035,0.8368421052631578,1.0682790449986685,0.013424680960964941,1.3278220479822727,0.1,0.6
"carnes_embutidas_defumadas,peixes_frutosdomar","doces_industrializados,mercearia",0.2509907529722589,0.7916666666666667,1.0682560903149139,0.01603702301199375,1.2428005284015855,0.1,0.6
pratos_prontos,"laticinios_sem_queijos,queijos,refrigerantes_sucos",0.16248348745046234,0.7987012987012986,1.0682277086870726,0.010377821093833173,1.2534196957429578,0.1,0.6
"carnes_embutidas_defumadas,carnes_resfriadas_congeladas,doces_industrializados",frutas,0.29326287978863935,0.9694323144104804,1.0682099883678802,0.018726147327715437,3.02509907529723,0.1,0.6
pratos_prontos,"doces_industrializados,frutas,mercearia",0.14927344782034346,0.7337662337662337,1.0681943056943055,0.00952972607927069,1.1759512839514126,0.1,0.6
"carnes_embutidas_defumadas,chas","mercearia,tuberculos",0.11756935270805813,0.8240740740740742,1.068191907661086,0.0075054663737307015,1.299033581311271,0.1,0.6
"frango,peixes_frutosdomar,tuberculos",queijos,0.21268163804491413,0.9044943820224719,1.0681782327472875,0.013574755387410153,1.6044758722511463,0.1,0.6
pratos_prontos,"doces_industrializados,queijos,temperos_molhos",0.142668428005284,0.7012987012987012,1.0681752854791082,0.009105678571989462,1.1498477973694787,0.1,0.6
"carnes_embutidas_defumadas,enlatados_conserva_vacuo,frango",laticinios_sem_queijos,0.14795244385733158,0.9411764705882354,1.068171796454714,0.009442473505756083,2.0211360634081945,0.1,0.6
"chas,peixes_frutosdomar,verduras_hortalicas",tuberculos,0.12681638044914134,0.9411764705882353,1.068171796454714,0.008093548719219482,2.0211360634081905,0.1,0.6
"chas,enlatados_conserva_vacuo,frutas",tuberculos,0.12681638044914134,0.9411764705882353,1.068171796454714,0.008093548719219482,2.0211360634081905,0.1,0.6
carnes_embutidas_defumadas,"doces_industrializados,frutas,laticinios_sem_queijos",0.34610303830911493,0.7422096317280453,1.0681610099203998,0.022085371408029686,1.183721166548115,0.1,0.6
"padaria,queijos,refrigerantes_sucos",verduras_hortalicas,0.2760898282694848,0.718213058419244,1.0681479081009189,0.017614549541138724,1.1626123658858782,0.1,0.6
"bebidas_alcoolicas,matinais","laticinios_sem_queijos,queijos",0.2430647291941876,0.8141592920353983,1.068143126639162,0.015506527365024642,1.2794866956029443,0.1,0.6
padaria,"frutas,queijos,refrigerantes_sucos",0.36459709379128136,0.8141592920353982,1.0681431266391619,0.023259791047536893,1.2794866956029434,0.1,0.6
chas,doces_industrializados,0.2285336856010568,0.8917525773195876,1.0681276915046325,0.014576414931358389,1.525445052525633,0.1,0.6
"mercearia,padaria","frutas,verduras_hortalicas",0.2628797886393659,0.6815068493150684,1.0681173601066394,0.016764709475105943,1.1364611298134968,0.1,0.6
frango,"mercearia,refrigerantes_sucos",0.36723910171730517,0.9114754098360657,1.0680911536314268,0.023411610525452486,1.6563921913987985,0.1,0.6
"chas,mercearia,refrigerantes_sucos",temperos_molhos,0.202113606340819,0.9622641509433962,1.0680849886571129,0.012883715005174073,2.6254953764861306,0.1,0.6
"chas,laticinios_sem_queijos,mercearia",temperos_molhos,0.202113606340819,0.9622641509433962,1.0680849886571129,0.012883715005174073,2.6254953764861306,0.1,0.6
"carnes_resfriadas_congeladas,chas,peixes_frutosdomar",temperos_molhos,0.13474240422721268,0.9622641509433961,1.0680849886571127,0.008589143336782706,2.625495376486123,0.1,0.6
chas,"frutas,laticinios_sem_queijos,mercearia",0.19815059445178335,0.7731958762886597,1.068082624727218,0.012630682541981547,1.2173051519154552,0.1,0.6
"carnes_resfriadas_congeladas,enlatados_conserva_vacuo","frutas,mercearia",0.3038309114927345,0.8550185873605949,1.068067773320083,0.019363091114372455,1.3758425634251268,0.1,0.6
"frango,laticinios_sem_queijos,mercearia",queijos,0.2998678996036988,0.9043824701195219,1.068046068456284,0.019104823496769063,1.6025979744605898,0.1,0.6
"frango,queijos,tuberculos",peixes_frutosdomar,0.21268163804491413,0.6518218623481782,1.068028462765305,0.013546834563885474,1.1192436484286197,0.1,0.6
"pratos_prontos,temperos_molhos,tuberculos",doces_industrializados,0.14134742404227213,0.8916666666666667,1.068024789029536,0.009002720535242204,1.5242353419367958,0.1,0.6
"carnes_embutidas_defumadas,mercearia","queijos,refrigerantes_sucos",0.36459709379128136,0.8817891373801916,1.068023003194888,0.023221399915190455,1.475097290156734,0.1,0.6
chas,"carnes_resfriadas_congeladas,laticinios_sem_queijos,mercearia",0.16776750330250992,0.654639175257732,1.0680212406683256,0.010684950152604733,1.1207239890376388,0.1,0.6
"carnes_embutidas_defumadas,queijos","doces_industrializados,laticinios_sem_queijos",0.33157199471598414,0.7943037974683544,1.0680070598286755,0.0211133777390764,1.2458896453612438,0.1,0.6
"frango,padaria","mercearia,temperos_molhos",0.16380449141347425,0.8493150684931507,1.0679925362945435,0.010428427586471695,1.3588327128617759,0.1,0.6
"enlatados_conserva_vacuo,mercearia,temperos_molhos",doces_industrializados,0.3368560105680317,0.8916083916083917,1.0679549880499248,0.02143446720961034,1.5234158605701633,0.1,0.6
"chas,mercearia","carnes_resfriadas_congeladas,frutas",0.16512549537648613,0.7575757575757576,1.0679419897296991,0.01050520985116457,1.198811096433289,0.1,0.6
"frango,frutas","mercearia,refrigerantes_sucos",0.3394980184940555,0.9113475177304965,1.067941286256944,0.021598502047817936,1.654002642007927,0.1,0.6
"carnes_embutidas_defumadas,frutas,tuberculos",queijos,0.3619550858652576,0.9042904290429042,1.067937370960185,0.02302595415051767,1.601056803170409,0.1,0.6
"doces_industrializados,padaria,refrigerantes_sucos",laticinios_sem_queijos,0.3368560105680317,0.9409594095940961,1.067925446870661,0.021425741952258937,2.0137054161162538,0.1,0.6
"enlatados_conserva_vacuo,verduras_hortalicas","doces_industrializados,refrigerantes_sucos",0.3289299867899604,0.8675958188153311,1.0679187558426109,0.020919677025873884,1.4167419870680675,0.1,0.6
"mercearia,peixes_frutosdomar","frutas,laticinios_sem_queijos",0.4702774108322325,0.8661800486618005,1.067912535565119,0.029906692097883436,1.4116248348745049,0.1,0.6
"carnes_embutidas_defumadas,tuberculos","frutas,mercearia",0.3579920739762219,0.8548895899053628,1.0679066329345868,0.022764196429973682,1.3746194934236977,0.1,0.6
"frango,matinais,refrigerantes_sucos",doces_industrializados,0.1955085865257596,0.891566265060241,1.0679045295104468,0.012431746674368166,1.522824012916483,0.1,0.6
"frango,mercearia,queijos",doces_industrializados,0.29326287978863935,0.8915662650602408,1.0679045295104468,0.018647620011552235,1.5228240129164814,0.1,0.6
"doces_industrializados,frutas,massas",queijos,0.11228533685601057,0.9042553191489362,1.0678959073256549,0.007139005564969145,1.6004696902979605,0.1,0.6
"carnes_embutidas_defumadas,refrigerantes_sucos",bebidas_alcoolicas,0.2774108322324967,0.6051873198847262,1.067894641381673,0.017637235210252566,1.0974553799573807,0.1,0.6
"frango,refrigerantes_sucos","laticinios_sem_queijos,queijos",0.3236459709379128,0.813953488372093,1.0678731207931966,0.02057066673181529,1.2780713342140027,0.1,0.6
"enlatados_conserva_vacuo,matinais",laticinios_sem_queijos,0.27344782034346105,0.9409090909090909,1.067868338557994,0.017378967592649175,2.0119906513565704,0.1,0.6
"chas,verduras_hortalicas","doces_industrializados,refrigerantes_sucos",0.17305151915455746,0.8675496688741722,1.0678619501426803,0.010997314365787214,1.4162483487450461,0.1,0.6
"carnes_resfriadas_congeladas,verduras_hortalicas","frutas,queijos",0.44121532364597094,0.8308457711442786,1.067827247463869,0.028025526612907414,1.3119900536172195,0.1,0.6
"carnes_embutidas_defumadas,chas,peixes_frutosdomar",temperos_molhos,0.10039630118890357,0.9620253164556962,1.0678198893797097,0.006376418072451054,2.6089828269484827,0.1,0.6
"chas,enlatados_conserva_vacuo,peixes_frutosdomar",temperos_molhos,0.10039630118890357,0.9620253164556962,1.0678198893797097,0.006376418072451054,2.6089828269484827,0.1,0.6
"peixes_frutosdomar,refrigerantes_sucos","carnes_resfriadas_congeladas,mercearia",0.4372523117569353,0.7306843267108168,1.0678147400001707,0.02776900404677446,1.1723043939623627,0.1,0.6
"carnes_resfriadas_congeladas,mercearia","peixes_frutosdomar,refrigerantes_sucos",0.4372523117569353,0.638996138996139,1.0678147400001707,0.02776900404677446,1.1124124923176912,0.1,0.6
"frango,tuberculos","peixes_frutosdomar,refrigerantes_sucos",0.23381770145310435,0.6389891696750902,1.06780309369546,0.014846897909253864,1.1123910171730516,0.1,0.6
"bebidas_alcoolicas,padaria,peixes_frutosdomar",doces_industrializados,0.15191545574636725,0.8914728682170544,1.0677926601903642,0.00964489947631006,1.5215134931119099,0.1,0.6
"enlatados_conserva_vacuo,frutas,queijos",doces_industrializados,0.3579920739762219,0.8914473684210525,1.067762116922052,0.022718825091746053,1.5211560786197498,0.1,0.6
"laticinios_sem_queijos,pratos_prontos","mercearia,queijos",0.142668428005284,0.7941176470588235,1.0677567652282938,0.00905332702788067,1.2447631628609168,0.1,0.6
"bebidas_alcoolicas,doces_industrializados,temperos_molhos",peixes_frutosdomar,0.2866578599735799,0.6516516516516516,1.0677495677495676,0.018188671474865137,1.1186967612626975,0.1,0.6
"chas,frutas,refrigerantes_sucos",doces_industrializados,0.20607661822985468,0.8914285714285713,1.0677396021699819,0.013073925615436022,1.5208927205728975,0.1,0.6
"carnes_embutidas_defumadas,enlatados_conserva_vacuo","frutas,refrigerantes_sucos",0.28797886393659183,0.9478260869565217,1.0677148033126294,0.0182637086880878,2.1521356230735353,0.1,0.6
"massas,queijos","frutas,refrigerantes_sucos",0.14398943196829592,0.9478260869565217,1.0677148033126294,0.0091318543440439,2.1521356230735353,0.1,0.6
frango,"mercearia,temperos_molhos,tuberculos",0.3011889035667107,0.7475409836065574,1.067714197339932,0.019101333393828468,1.187788433495171,0.1,0.6
matinais,"mercearia,queijos,tuberculos",0.3513870541611625,0.6981627296587928,1.0676953259630426,0.022279072121232257,1.1466544138762855,0.1,0.6
"mercearia,peixes_frutosdomar","doces_industrializados,temperos_molhos",0.4372523117569353,0.805352798053528,1.0676918881375144,0.027721887657076505,1.2623183619550862,0.1,0.6
"chas,mercearia,verduras_hortalicas",tuberculos,0.16776750330250992,0.9407407407407409,1.067677272474874,0.010634343659966267,2.006274768824312,0.1,0.6
"carnes_resfriadas_congeladas,temperos_molhos",peixes_frutosdomar,0.4570673712021136,0.6516007532956686,1.0676661693610847,0.028967854406865723,1.1185333285729586,0.1,0.6
peixes_frutosdomar,"carnes_resfriadas_congeladas,temperos_molhos",0.4570673712021136,0.7489177489177489,1.0676661693610845,0.028967854406865723,1.1890402222930805,0.1,0.6
matinais,"doces_industrializados,laticinios_sem_queijos,refrigerantes_sucos",0.38969616908850724,0.7742782152230971,1.06762952445152,0.024685498098766412,1.217289791404258,0.1,0.6
